Data are subject to change at any time when further reviewed or when the Warehouse is updated. Questions can be directed to air.data@gov.ab.ca.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Multiple Stations-One Parameter Data Comparison Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Report generated by airdata.alberta.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Report generated on 2021-07-28 16:42:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collection Type: Continuous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term,Program Code: Core Long Term
05/17/2019 13:00:00,05/17/2019 13:59:00,4,1,1,2,1,6,,5.702,5.726,5.298,3,1,1,3,,1,4,3,,4.8,3.3,4,,2,3,1,2,1,4,4,0,2,4,7,,1,1,3,,2,2,3,2,6,4,,4,3,5,2,1,4,2,2,1,1,5,,1
05/17/2019 14:00:00,05/17/2019 14:59:00,4,1,2,3,1,9,,5.382,4.898,4.996,3,1,2,5,,5,3,2.1,,5,3.4,4,,3,3,2,2,2,3,3,0,2,4,7,,1,3,3,,2,1,5,1,7,4,,4,3,5,1,1,5,3,1,1,1,5,,1
05/17/2019 15:00:00,05/17/2019 15:59:00,4,1,3,3,2,7,,5.683,5.3,4.286,3,1,2,5,,1,3,3.9,,4.6,2.7,4,,3,4,2,2,1,4,3,0,2,5,6,,2,2,4,,2,1,4,1,7,4,,4,3,5,1,1,5,6,2,1,1,4,,2
05/17/2019 16:00:00,05/17/2019 16:59:00,4,1,3,3,2,6,,4.373,4.793,5.198,3,1,2,5,,0,5,2,,4.6,3.1,3,,2,4,3,2,1,5,5,0,2,7,5,,3,2,4,,2,2,5,1,5,4,,5,3,4,2,8,5,5,1,1,1,4,,2
05/17/2019 17:00:00,05/17/2019 17:59:00,4,1,3,3,2,5,,3.9,4.213,3.135,3,1,4,6,,6,7,1,,5.2,3.4,4,,2,4,3,3,1,4,4,0,2,6,5,,4,2,3,,2,1,5,0,5,4,,5,4,4,2,2,7,5,1,1,1,4,,2
05/17/2019 18:00:00,05/17/2019 18:59:00,4,2,3,2,1,6,,4.054,5.039,2.948,2,1,4,6,,4,6,2,,5.1,3.5,5,,2,5,3,3,1,3,4,0,2,6,5,,4,2,2,,2,2,5,1,4,4,,7,4,5,2,2,10,6,1,1,1,4,,3
05/17/2019 19:00:00,05/17/2019 19:59:00,4,1,3,2,2,6,0,4.589,4.693,3.09,2,1,12,5,,3,6,3,,4.6,2.8,5,,2,6,4,2,2,2,3,1,2,6,5,,7,2,3,,2,2,5,1,6,4,,8,6,5,3,1,10,9,1,1,2,4,,3
05/17/2019 20:00:00,05/17/2019 20:59:00,4,5,4,3,2,6,1,5.127,4.152,5.052,4,4,30,6,,4,7,3.9,,4.8,3.1,5,,1,6,3,3,10,2,7,1,2,8,5,,11,2,3,,3,2,5,1,6,4,,8,6,6,4,1,9,8,0,2,5,4,,4
05/17/2019 21:00:00,05/17/2019 21:59:00,4,9,4,4,2,6,4,4.28,3.133,4.448,4,6,16,5,,2,7,2,,5.8,4,5,,1,5,2,3,12,2,4,3,3,8,6,,12,3,3,,10,2,5,1,4,4,,8,7,6,6,1,9,6,0,3,6,5,,5
05/17/2019 22:00:00,05/17/2019 22:59:00,4,4,4,2,3,6,2,3.692,4.048,5.007,4,4,17,4,,4,7,3,,5.8,3.8,5,,1,4,2,2,5,2,2,4,4,7,7,,10,5,4,,4,2,4,1,4,4,,8,7,7,5,2,9,7,0,3,4,6,,4
05/17/2019 23:00:00,05/17/2019 23:59:00,3,5,4,3,4,5,1,2.789,1.711,1.742,4,3,3,4,,4,7,4,,5.1,2.9,4,,1,4,3,2,5,4,2,2,2,6,9,,11,5,3,,3,2,4,1,6,4,,9,7,6,6,2,7,6,0,2,4,5,,4
05/18/2019 0:00:00,05/18/2019 0:59:00,2,11,4,2,4,7,1,2.703,1.225,1.507,3,2,3,4,,2,5,5,,4.8,2.9,5,,2,4,3,1,4,5,2,3,3,5,9,,11,4,3,,2,2,4,0,5,4,,7,6,5,6,2,6,6,0,2,3,6,,4
05/18/2019 1:00:00,05/18/2019 1:59:00,3,8,6,3,3,9,1,3.993,1.812,0.776,4,2,2,4,,8,8,4,,6.5,4.7,8,,2,4,2,2,5,5,3,4,3,6,9,,12,6,3,,3,2,4,0,9,4,,6,5,5,9,2,6,6,0,2,3,8,,4
05/18/2019 2:00:00,05/18/2019 2:59:00,3,5,7,3,3,10,1,3.703,2.112,1.107,3,2,2,4,,8,8,3.1,,7.4,5.2,9,,8,5,2,1,3,6,4,3,3,7,8,,12,4,3,,3,2,5,0,3,6,,6,4,5,9,1,6,5,0,2,3,9,,4
05/18/2019 3:00:00,05/18/2019 3:59:00,2,4,8,3,4,11,2,2.534,1.479,0.814,4,3,2,3,,3,9,6,,7.8,5.8,10,,8,6,1,1,3,5,3,2,2,9,8,,13,3,3,,3,2,5,1,1,7,,6,4,5,10,1,6,7,0,2,2,9,,4
05/18/2019 4:00:00,05/18/2019 4:59:00,2,3,8,4,4,12,2,2.803,1.94,1.185,4,3,7,3,,4,10,4.9,,8.2,6.5,11,,8,7,2,1,6,6,5,2,1,9,6,,12,3,3,,4,2,8,1,1,7,,6,4,6,10,1,7,6,0,2,2,6,,4
05/18/2019 5:00:00,05/18/2019 5:59:00,2,3,8,4,4,12,1,2.341,1.346,1.607,2,3,6,2,,2,9,3,,8.7,7.3,11,,10,6,3,1,5,7,6,2,2,10,6,,11,3,3,,4,2,8,1,1,8,,7,5,5,9,1,7,7,1,2,2,5,,3
05/18/2019 6:00:00,05/18/2019 6:59:00,1,1,11,4,4,12,1,0.743,0.089,0.052,2,3,3,3,,5,8,3.1,,8.3,6.4,9,,6,8,3,1,2,8,6,2,2,13,5,,10,3,3,,5,3,10,0,2,9,,5,4,5,9,2,6,6,2,2,2,4,,3
05/18/2019 7:00:00,05/18/2019 7:59:00,0,2,9,7,4,14,1,0.649,0.018,0,1,3,2,4,,7,5,7,,6.2,4.8,6,,2,6,3,2,4,8,8,2,2,13,4,,13,4,5,,8,3,9,0,3,7,,4,3,6,6,1,3,6,1,2,2,4,,3
05/18/2019 8:00:00,05/18/2019 8:59:00,0,4,6,11,6,15,1,0.865,0,0,1,3,1,4,,5,5,5.9,,6,4.4,5,,1,8,1,2,4,10,10,4,1,10,3,,8,5,4,,11,3,12,0,4,5,,4,3,8,5,1,3,9,2,2,3,4,,4
05/18/2019 9:00:00,05/18/2019 9:59:00,0,3,5,11,8,16,1,1.133,0.185,0,0,3,2,4,,4,6,4.1,,6,4.6,5,,2,8,1,2,6,12,10,3,2,8,3,,6,4,4,,12,3,11,1,4,5,,3,2,9,4,1,3,9,2,1,3,4,,5
05/18/2019 10:00:00,05/18/2019 10:59:00,2,3,4,12,8,14,1,1.893,0.927,0.274,1,2,2,5,,4,7,7,,6.1,4.3,4,,3,6,1,2,7,15,13,2,2,8,3,,6,4,3,,10,3,8,0,3,6,,4,2,8,3,1,4,7,1,1,3,5,,4
05/18/2019 11:00:00,05/18/2019 11:59:00,2,2,4,6,7,11,0,2.201,1.271,0.851,3,2,2,4,,3,6,5.9,,6.1,4.1,4,,4,4,0,2,7,6,7,2,2,6,4,,4,2,6,,9,2,7,2,4,7,,3,2,6,3,0,4,6,1,1,2,5,,2
05/18/2019 12:00:00,05/18/2019 12:59:00,2,2,3,5,4,10,0,2.036,1.382,0.593,4,1,2,3,,8,6,4,,6.4,4.4,4,,2,4,0,2,3,5,5,1,2,5,4,,3,1,6,,5,2,7,1,6,6,,3,2,5,3,1,4,5,1,1,2,3,,2
05/18/2019 13:00:00,05/18/2019 13:59:00,1,2,3,6,3,11,0,2.056,1.437,0.498,3,1,2,3,,4,6,3,,6.4,4.3,4,,3,4,1,2,3,5,5,2,2,4,3,,3,1,4,,6,2,7,2,6,8,,4,3,5,3,0,4,4,0,1,2,4,,2
05/18/2019 14:00:00,05/18/2019 14:59:00,2,1,3,5,4,14,0,2.768,1.514,0.658,3,1,2,5,,4,7,2,,6,4.1,4,,7,5,1,3,3,4,5,3,2,5,3,,3,1,3,,5,2,6,4,6,6,,5,3,6,4,1,6,3,0,1,2,5,,2
05/18/2019 15:00:00,05/18/2019 15:59:00,1,1,3,5,5,8,,2.71,1.887,0.742,2,1,2,6,,4,8,2.1,,6,3.7,4,,6,5,1,3,3,4,5,3,2,5,3,,4,1,2,,5,2,6,2,5,6,,5,3,5,4,1,6,3,0,1,2,6,,2
05/18/2019 16:00:00,05/18/2019 16:59:00,2,1,3,5,6,6,,4.502,3.057,1.342,2,1,2,6,,8,7,4.1,,6.3,3.9,4,,6,4,1,3,3,4,5,2,2,5,3,,6,1,4,,5,2,5,4,6,5,,5,3,5,4,1,6,2,0,1,2,6,,2
05/18/2019 17:00:00,05/18/2019 17:59:00,3,1,3,4,5,4,,5.079,3.187,2.253,2,1,2,5,,3,5,6.9,,6.2,3.6,5,,5,5,1,3,3,4,6,2,2,7,4,,6,1,3,,5,2,4,3,4,6,,3,3,4,3,1,5,2,0,1,2,6,,3
05/18/2019 18:00:00,05/18/2019 18:59:00,2,1,3,3,3,3,1,7.947,3.851,1.876,2,1,2,3,,0,6,5,,6,3.1,4,,7,4,1,3,3,4,6,2,2,6,4,,8,1,3,,4,3,3,2,7,5,,2,2,3,4,1,6,3,1,1,2,5,,3
05/18/2019 19:00:00,05/18/2019 19:59:00,2,2,3,3,2,3,2,4.47,3.614,1.158,3,1,6,3,,2,6,5,,5.9,3.6,5,,6,4,0,3,6,3,4,2,2,5,4,,10,2,3,,3,3,3,1,10,5,,3,3,3,4,2,8,2,0,1,2,4,,4
05/18/2019 20:00:00,05/18/2019 20:59:00,3,2,3,3,3,4,2,4.391,3.614,0.857,3,3,16,3,,3,10,6.1,,7,4.5,6,,2,4,2,3,10,3,4,1,2,5,4,,12,3,2,,3,3,3,3,8,5,,4,3,4,6,2,8,3,0,2,2,3,,5
05/18/2019 21:00:00,05/18/2019 21:59:00,3,2,4,3,5,8,1,4.159,4.345,0.849,3,5,8,3,,4,8,8,,10.4,9.1,7,,3,4,2,2,10,4,5,1,2,9,5,,13,3,2,,3,3,3,3,7,4,,4,4,5,9,2,8,3,0,2,2,3,,6
05/18/2019 22:00:00,05/18/2019 22:59:00,3,3,7,3,5,6,1,4.11,4.019,1.017,4,8,8,3,,9,8,8,,8.7,6.4,12,,5,4,2,2,7,4,3,2,2,6,5,,13,4,2,,3,3,4,5,9,4,,5,4,5,11,1,9,4,0,2,3,2,,5
05/18/2019 23:00:00,05/18/2019 23:59:00,3,2,4,3,5,4,0,5.234,4.97,1.341,4,9,5,5,,10,9,8.1,,9.9,6.6,21,,0,4,1,2,7,5,3,2,2,4,5,,12,3,2,,3,3,4,4,12,4,,8,4,5,11,1,8,3,0,2,3,3,,4
05/19/2019 0:00:00,05/19/2019 0:59:00,6,2,3,3,6,6,1,5.654,4.85,1.408,6,6,3,5,,5,4,9.9,,9.4,5.3,10,,0,5,0,2,3,8,4,3,2,4,6,,9,2,2,,4,3,4,4,10,4,,10,5,5,3,0,13,3,0,2,3,5,,4
05/19/2019 1:00:00,05/19/2019 1:59:00,7,3,3,3,5,8,1,8.305,4.65,1.501,7,6,5,5,,4,4,5.9,,4.9,1.3,6,,1,8,1,2,4,10,6,2,2,3,6,,9,2,3,,6,3,4,4,9,4,,11,5,5,3,0,13,4,0,2,3,5,,4
05/19/2019 2:00:00,05/19/2019 2:59:00,6,3,3,4,5,8,1,6.757,5.119,1.533,5,5,3,3,,3,4,3,,4.5,1.3,4,,4,5,1,2,3,10,6,2,1,3,6,,9,2,3,,10,3,3,4,10,4,,8,6,4,4,1,8,4,0,3,3,4,,4
05/19/2019 3:00:00,05/19/2019 3:59:00,6,3,3,6,5,8,1,7.425,5.192,2.482,5,6,3,4,,6,4,2,,4.5,1.3,4,,9,3,1,3,7,8,8,3,1,3,6,,8,2,4,,20,3,3,7,8,5,,10,6,5,3,1,4,4,0,3,3,5,,5
05/19/2019 4:00:00,05/19/2019 4:59:00,7,3,4,11,5,8,1,6.222,4.722,3.824,3,6,4,5,,3,4,2,,4.5,1.5,4,,1,2,1,3,10,6,7,3,2,3,6,,7,2,5,,16,3,3,5,7,6,,11,6,5,3,1,3,4,0,3,3,5,,4
05/19/2019 5:00:00,05/19/2019 5:59:00,7,3,4,12,5,8,2,8.819,5.392,3.373,5,6,9,5,,5,5,1.1,,5,2.4,5,,3,2,1,3,18,6,8,3,5,3,7,,7,2,7,,15,3,3,4,3,6,,13,7,4,4,1,3,4,0,3,3,9,,6
05/19/2019 6:00:00,05/19/2019 6:59:00,6,3,4,11,4,7,1,6.217,4.793,3.574,6,4,3,5,,3,6,6,,4.9,3,5,,4,2,1,3,7,9,11,3,2,4,7,,6,3,9,,16,3,3,5,1,7,,9,5,4,5,1,3,4,2,2,3,11,,3
05/19/2019 7:00:00,05/19/2019 7:59:00,3,3,2,16,3,6,1,4.285,3.028,2.888,6,4,2,5,,4,4,5.9,,4.8,2.8,4,,3,1,1,3,10,14,12,3,2,3,5,,4,2,7,,12,3,2,3,2,6,,4,3,3,3,1,3,4,1,2,3,7,,2
05/19/2019 8:00:00,05/19/2019 8:59:00,3,3,2,22,3,4,1,2.807,1.966,2.264,4,3,2,4,,2,2,2.9,,4.5,2.3,3,,3,6,1,4,8,19,16,3,3,2,3,,3,2,4,,11,4,3,3,1,6,,3,2,2,1,3,2,3,0,2,3,4,,2
05/19/2019 9:00:00,05/19/2019 9:59:00,2,3,2,7,2,3,1,2.565,1.492,1.022,3,2,3,4,,1,2,1.1,,3.1,0.9,2,,4,2,2,4,9,7,10,2,1,2,3,,2,1,3,,14,4,3,2,1,5,,2,1,2,1,1,2,4,1,3,3,4,,2
05/19/2019 10:00:00,05/19/2019 10:59:00,2,3,13,6,2,3,1,2.447,1.652,0.898,3,1,3,3,,3,2,4.9,,3.4,1.5,2,,5,2,2,4,3,5,5,2,1,2,3,,2,2,3,,9,4,3,1,1,5,,2,1,3,1,1,2,4,0,3,3,2,,2
05/19/2019 11:00:00,05/19/2019 11:59:00,2,2,57,5,2,3,0,2.788,1.636,1.108,2,1,3,3,,5,4,3,,3.9,2.2,3,,7,3,1,4,3,5,5,3,2,3,3,,2,2,2,,8,4,3,1,1,4,,1,1,3,2,1,3,4,0,4,3,3,,2
05/19/2019 12:00:00,05/19/2019 12:59:00,3,2,14,6,1,3,0,2.776,1.306,1.323,2,1,3,3,,0,4,2,,4.1,2.4,3,,10,4,0,4,4,4,5,3,2,4,3,,3,2,2,,8,4,4,1,1,6,,1,1,3,2,1,6,4,0,3,4,3,,3
05/19/2019 13:00:00,05/19/2019 13:59:00,3,2,2,6,1,4,0,2.741,1.317,1.874,2,2,3,3,,4,3,1.1,,3.9,2,4,,7,6,1,4,4,5,5,4,3,4,3,,2,2,3,,8,3,4,1,1,5,,1,1,3,2,1,4,4,1,3,3,3,,3
05/19/2019 14:00:00,05/19/2019 14:59:00,2,2,2,6,1,3,0,2.439,1.063,2.054,2,2,3,4,,6,4,4,,4.2,2.5,3,,9,5,1,4,6,4,5,5,3,4,3,,2,2,3,,8,3,4,1,1,3,,2,1,4,2,1,4,4,1,2,3,3,,3
05/19/2019 15:00:00,05/19/2019 15:59:00,4,2,1,6,1,3,1,2.355,1.134,1.926,2,2,4,5,,2,3,4,,3.6,1.8,3,,10,5,0,4,5,5,5,4,3,4,4,,3,2,3,,7,3,4,1,1,3,,2,1,3,2,1,5,4,1,2,3,2,,2
05/19/2019 16:00:00,05/19/2019 16:59:00,4,3,1,5,1,5,1,3.613,1.287,2.009,2,2,4,4,,0,2,3,,3.6,1.9,3,,6,7,1,4,5,4,5,3,3,4,4,,3,2,3,,7,3,4,3,1,3,,1,1,3,2,3,4,4,0,3,3,3,,4
05/19/2019 17:00:00,05/19/2019 17:59:00,5,3,1,6,1,7,1,4.508,1.751,2.55,2,2,4,6,,2,2,2.9,,3.4,1.8,3,,2,6,2,4,3,4,5,3,3,4,4,,3,4,3,,8,3,4,2,1,3,,1,1,3,2,1,4,5,0,3,2,3,,5
05/19/2019 18:00:00,05/19/2019 18:59:00,5,3,1,5,1,7,1,5.314,2.256,3.988,2,3,6,7,,1,2,1,,3.7,2,3,,,6,1,3,2,4,6,3,3,3,4,,2,3,3,,6,3,4,2,0,5,,2,1,3,2,1,5,5,1,3,3,3,,5
05/19/2019 19:00:00,05/19/2019 19:59:00,5,2,1,5,1,8,1,5.912,2.673,4.343,2,2,8,7,,6,3,2,,3.6,2,3,,1,6,2,4,4,4,6,2,2,4,4,,5,3,4,,5,3,4,2,0,2,,2,1,4,3,1,6,4,1,3,3,3,,5
05/19/2019 20:00:00,05/19/2019 20:59:00,5,4,1,6,2,11,1,9.819,5.369,6.688,2,2,9,11,,3,4,2,,4.4,3.4,4,,1,7,2,4,3,4,7,2,2,4,5,,9,4,4,,5,3,6,2,2,3,,4,1,4,4,1,5,4,2,4,3,2,,5
05/19/2019 21:00:00,05/19/2019 21:59:00,6,4,2,6,2,10,1,10.936,8.513,4.588,3,5,20,7,,4,5,2.1,,5.9,4.3,5,,4,7,3,3,8,5,7,2,2,5,6,,12,4,4,,5,3,5,2,2,2,,6,3,7,6,1,6,4,2,5,3,3,,6
05/19/2019 22:00:00,05/19/2019 22:59:00,6,4,2,13,5,9,1,9.613,11.871,4.145,3,6,7,5,,7,5,6,,5.3,3,4,,5,6,3,3,12,5,14,4,3,4,8,,14,4,4,,10,4,4,2,2,3,,7,5,8,5,1,7,4,1,5,3,3,,6
05/19/2019 23:00:00,05/19/2019 23:59:00,6,7,2,7,7,8,1,11.752,15.663,3.537,3,6,9,5,,2,5,4.9,,4,2,3,,3,5,2,3,10,7,14,4,3,4,10,,26,3,6,,13,4,4,2,2,3,,7,8,6,5,1,6,4,0,5,4,3,,5
05/20/2019 0:00:00,05/20/2019 0:59:00,5,8,2,5,9,5,1,11.87,18.595,2.288,6,3,9,5,,0,4,3,,3.8,1.8,4,,4,5,2,4,6,10,13,9,3,4,10,,15,5,4,,17,4,4,3,2,4,,6,10,4,5,1,5,3,0,6,4,3,,5
05/20/2019 1:00:00,05/20/2019 1:59:00,4,9,2,6,10,3,1,9.076,19.895,2.089,6,3,9,5,,1,3,2,,3.6,1.7,4,,1,5,1,4,5,10,14,7,3,3,8,,12,5,4,,16,9,4,4,3,4,,6,9,3,4,1,4,3,0,6,5,4,,6
05/20/2019 2:00:00,05/20/2019 2:59:00,5,13,2,8,10,4,2,7.802,19.349,2.915,7,4,22,5,,0,3,1,,3.7,1.8,4,,1,5,2,4,6,11,11,5,3,3,7,,12,4,9,,25,6,3,2,3,4,,4,11,4,3,1,3,3,0,6,4,4,,6
05/20/2019 3:00:00,05/20/2019 3:59:00,4,8,2,8,9,4,2,9.05,14.982,2.573,6,6,122,5,,3,2,0.1,,3.7,1.7,4,,1,4,2,4,9,11,12,5,3,3,6,,11,5,11,,14,4,3,2,2,3,,4,9,5,3,1,3,3,0,5,4,5,,6
05/20/2019 4:00:00,05/20/2019 4:59:00,4,7,2,8,9,4,2,11.862,13.556,2.166,4,6,127,6,,4,2,2.1,,3.7,1.7,4,,1,4,3,5,9,10,13,5,4,3,5,,11,5,9,,13,5,3,2,2,3,,4,5,5,4,1,3,3,0,5,4,8,,6
05/20/2019 5:00:00,05/20/2019 5:59:00,4,5,2,11,9,4,2,11.365,14.398,2.667,5,5,21,7,,3,2,5,,3.5,1.6,4,,1,3,3,6,12,8,10,4,7,3,6,,9,6,11,,14,5,3,7,2,3,,4,4,4,4,1,2,3,1,4,4,12,,5
05/20/2019 6:00:00,05/20/2019 6:59:00,6,3,2,13,8,4,2,9.909,17.153,3.498,6,3,2,6,,4,2,4,,3.4,1.5,3,,2,3,2,7,7,11,12,4,4,3,5,,7,5,13,,25,5,3,7,2,3,,5,5,4,3,1,1,5,1,4,4,10,,3
05/20/2019 7:00:00,05/20/2019 7:59:00,4,2,1,13,7,4,2,4.245,4.183,3.288,6,2,2,4,,2,2,3,,3.3,1.6,3,,7,3,2,6,5,11,12,3,3,3,4,,6,5,11,,15,4,3,2,2,4,,3,4,4,3,1,1,5,2,3,4,5,,3
05/20/2019 8:00:00,05/20/2019 8:59:00,2,2,1,12,7,7,1,1.624,1.882,1.258,5,2,1,4,,2,3,3,,3.9,2.7,3,,4,3,3,6,4,12,12,3,3,3,4,,4,4,5,,8,4,3,1,1,4,,2,3,4,3,1,1,5,3,3,4,3,,2
05/20/2019 9:00:00,05/20/2019 9:59:00,2,1,2,11,5,7,1,2.077,2.373,1.168,4,2,1,4,,0,3,2,,4.1,2.7,3,,2,4,1,5,6,9,9,3,2,3,4,,2,3,5,,9,4,4,2,1,4,,1,2,3,3,1,1,3,2,4,3,4,,2
05/20/2019 10:00:00,05/20/2019 10:59:00,2,1,2,6,4,7,1,2.051,2.27,1.153,3,2,1,4,,4,3,1.1,,4.1,2.4,3,,13,4,1,5,11,6,7,2,1,3,3,,2,2,4,,10,4,4,2,1,7,,1,2,3,2,1,2,3,1,5,4,4,,3
05/20/2019 11:00:00,05/20/2019 11:59:00,3,8,1,5,4,8,0,2.211,2.221,1.145,3,2,1,4,,3,3,5,,3.7,2.2,3,,5,4,0,5,7,5,6,2,2,3,3,,2,2,4,,9,3,3,2,1,7,,1,1,3,2,1,2,3,2,5,4,4,,3
05/20/2019 12:00:00,05/20/2019 12:59:00,3,4,2,5,3,8,0,2.111,2.257,1.308,3,2,1,4,,5,2,3.9,,3.6,2.3,4,,5,4,1,5,5,6,7,4,2,3,3,,2,3,4,,10,3,3,2,1,6,,1,1,3,2,1,2,3,3,7,4,5,,3
05/20/2019 13:00:00,05/20/2019 13:59:00,4,1,3,5,3,7,1,2.542,2.598,1.245,3,2,1,3,,3,3,2,,3.7,2.3,3,,13,4,2,5,4,5,7,4,3,4,3,,2,3,4,,10,3,3,2,1,4,,1,1,3,2,1,2,3,1,4,3,4,,3
05/20/2019 14:00:00,05/20/2019 14:59:00,4,1,3,6,3,6,1,2.834,3.251,0.977,4,2,1,4,,9,2,2.1,,3.7,2.5,3,,11,4,2,5,10,6,8,3,3,4,3,,3,3,4,,9,4,3,2,1,7,,1,1,3,2,1,3,4,2,3,3,7,,2
05/20/2019 15:00:00,05/20/2019 15:59:00,4,1,2,7,3,6,1,2.524,2.687,1.053,4,2,2,4,,2,2,4,,4,3,4,,9,4,2,7,14,6,9,2,2,3,3,,3,3,4,,8,4,3,2,1,4,,1,1,2,3,1,4,4,2,4,3,4,,3
05/20/2019 16:00:00,05/20/2019 16:59:00,3,1,3,6,3,4,1,2.336,2.748,0.762,3,2,2,5,,5,2,3,,3.9,2.2,5,,8,8,2,7,11,6,7,3,2,3,3,,6,3,5,,8,4,3,2,0,3,,2,2,2,3,3,4,4,1,5,3,4,,4
05/20/2019 17:00:00,05/20/2019 17:59:00,3,1,3,6,3,3,1,2.75,3.878,1.19,3,2,2,4,,1,2,3.9,,3.9,2,6,,2,11,2,6,5,7,7,3,3,3,3,,4,3,4,,8,5,3,2,0,6,,1,2,3,3,1,5,4,2,5,3,4,,4
05/20/2019 18:00:00,05/20/2019 18:59:00,3,1,3,5,3,4,1,2.937,3.649,1.247,3,2,3,4,,6,2,2.1,,3.7,1.9,5,,1,12,2,6,5,5,5,3,3,3,4,,6,3,4,,8,5,4,3,0,4,,2,2,3,3,1,5,5,1,5,4,4,,4
05/20/2019 19:00:00,05/20/2019 19:59:00,4,1,3,5,4,4,1,2.858,3.721,1.103,3,2,3,4,,4,3,4,,3.6,1.8,6,,1,11,3,6,5,4,5,4,3,3,4,,6,2,3,,5,4,4,2,1,8,,4,2,3,3,1,5,4,1,5,4,4,,5
05/20/2019 20:00:00,05/20/2019 20:59:00,6,2,3,7,4,5,1,2.912,3.685,1.065,3,2,4,4,,1,3,5,,3.9,2.3,6,,1,12,3,6,8,6,7,5,4,3,6,,10,2,3,,5,4,5,3,1,3,,3,2,4,4,1,5,4,2,6,4,3,,6
05/20/2019 21:00:00,05/20/2019 21:59:00,4,3,21,13,5,8,3,3.087,4.489,1.291,3,5,5,4,,2,4,4,,5.3,4.1,7,,5,14,3,8,11,7,7,4,3,4,6,,14,2,4,,11,5,4,3,1,4,,3,3,5,6,1,6,5,2,7,4,3,,6
05/20/2019 22:00:00,05/20/2019 22:59:00,3,3,10,20,5,10,2,3.315,5.987,1.456,3,6,4,3,,9,4,3.1,,5.5,4.1,7,,4,13,2,7,11,6,9,4,4,4,5,,15,2,2,,17,5,5,3,1,3,,3,3,9,9,1,6,6,1,7,5,4,,6
05/20/2019 23:00:00,05/20/2019 23:59:00,3,4,4,14,6,9,2,3.598,5.7,1.795,3,6,5,3,,5,5,5.9,,5.4,3.6,6,,0,14,1,6,10,9,10,7,3,4,5,,20,1,2,,32,6,6,3,1,5,,4,3,10,9,1,8,5,1,7,7,4,,6
05/21/2019 0:00:00,05/21/2019 0:59:00,5,4,6,10,7,15,5,4.842,10.45,2.889,5,7,6,4,,4,6,4,,5.4,2.7,7,,1,11,2,6,12,13,11,9,4,5,5,,19,3,3,,18,16,7,4,1,6,,5,5,10,10,0,7,5,1,5,7,4,,7
05/21/2019 1:00:00,05/21/2019 1:59:00,5,4,7,20,7,20,5,7.366,19.328,2.592,5,7,3,4,,5,5,3.1,,5.6,2.5,8,,0,8,2,5,15,16,14,11,3,5,5,,18,3,4,,9,15,7,6,1,5,,5,6,9,9,0,8,5,1,5,7,4,,7
05/21/2019 2:00:00,05/21/2019 2:59:00,5,4,7,50,7,20,5,8.564,14.284,3.986,6,8,3,4,,5,5,5,,5.9,2.6,11,,1,8,2,5,16,17,17,8,2,5,5,,15,3,5,,6,11,7,3,1,4,,5,6,9,9,0,7,5,1,5,6,4,,7
05/21/2019 3:00:00,05/21/2019 3:59:00,6,5,6,39,7,18,5,7.13,15.076,5.481,9,7,3,4,,5,5,6,,5.9,2.5,9,,1,7,2,5,24,15,13,6,3,5,5,,15,3,7,,8,6,6,3,1,5,,5,5,8,8,1,7,6,2,5,6,4,,7
